"Origen","Destino","TTicket","TEscaleraAnden","TAndenEscalera","TT12","TT23","TT32","TT21","TTotalTren"
2,1,62.2297103656229,25.2481060898904,79.5472557428193,0,0,0,60.8836288357704,60.8836288357704
3,1,23.9595462439973,16.1270600184798,58.1912804742284,0,0,46.7805954022333,69.4526207814302,116.233216183663
2,3,0,26.6956456993014,55.1613774133806,0,47.1039147791453,0,0,47.1039147791453
2,1,60.2701763751873,23.9564004959539,10.6982426958239,0,0,0,67.9625525660087,67.9625525660087
3,1,0,108.726905802812,13.7773191782763,0,0,41.1404738016427,73.6363254011678,114.77679920281
3,2,0,28.0490838502623,40.1878901896998,0,0,49.9407804803923,0,49.9407804803923
1,2,0,11.7907732525582,85.9787029548924,73.4287987169581,0,0,0,73.4287987169581
1,3,39.0460997340726,42.3244281468873,60.7027267414618,74.4402366303616,49.2336875130422,0,0,123.673924143404
3,1,15.1528075136932,89.3584338541994,14.3922908628753,0,0,46.3968449295498,69.007045115748,115.403890045298
1,2,0,30.1123785032871,39.3999285111204,67.0292368705686,0,0,0,67.0292368705686
3,1,0,149.726766639187,66.204261925436,0,0,49.791813173797,69.0889745110254,118.880787684822
2,3,0,61.0395087289128,39.2658337205648,0,45.947450005915,0,0,45.947450005915
1,3,0,43.311247116137,128.968544893696,66.5842967537531,40.8053250843659,0,0,107.389621838119
2,3,0,22.4840274499729,20.7007326102306,0,43.914172721561,0,0,43.914172721561
2,3,43.3319157642818,21.0875595142222,18.465369977057,0,44.7271194821224,0,0,44.7271194821224
3,1,0,27.3555752646906,75.3617446090946,0,0,40.7355228066444,71.1221890859276,111.857711892572
2,1,0,35.4090787004679,36.8971074550393,0,0,0,59.3239710607297,59.3239710607297
3,1,0,40.511036850512,37.6408317117932,0,0,40.6153380218893,71.4448517474329,112.060189769322
2,1,65.7584987800859,58.4755001390789,21.3961967360228,0,0,0,65.0312623189432,65.0312623189432
3,2,19.350026658703,19.6278118900955,36.858301170374,0,0,47.2564824554138,0,47.2564824554138
3,1,0,35.6260064803064,27.0091499161435,0,0,44.4161613588221,72.7699299407106,117.186091299533
1,2,0,17.2130891587585,63.395282232476,76.8118466924058,0,0,0,76.8118466924058
2,1,0,32.8797956649214,48.3517364395742,0,0,0,73.5449957849234,73.5449957849234
3,2,0,44.1125166026836,36.3239035569131,0,0,43.2451262813993,0,43.2451262813993
3,1,0,52.9602537582587,23.5081653669477,0,0,41.8953931960277,78.6129433307491,120.508336526777
3,2,0,39.2770899087191,22.3873555939645,0,0,47.7876308211125,0,47.7876308211125
2,1,36.8717666785567,24.4839165918529,21.1442215554416,0,0,0,75.4317815019259,75.4317815019259
3,1,0,63.2486886141782,27.1116410001161,0,0,46.3447690405883,69.68712421432,116.031893254908
3,1,0,40.9679592959583,22.5091854855418,0,0,46.2731319270097,68.8276133723408,115.10074529935
1,3,0,44.3031560914565,34.9273320659995,65.8452523219165,46.6717380983755,0,0,112.516990420292
2,1,41.5404540995192,30.7915640994906,12.6999170612544,0,0,0,73.4485231996886,73.4485231996886
1,2,0,20.2672754786909,163.903137400635,73.7970276334992,0,0,0,73.7970276334992
1,2,0,18.4167718239645,61.2621363239799,61.0222815962271,0,0,0,61.0222815962271
3,1,0,21.5046562254429,29.1263538404348,0,0,40.4966500238515,68.4766311640362,108.973281187888
3,1,0,46.1162661720812,13.1237059402804,0,0,41.3742779474705,76.6513842010564,118.025662148527
2,3,80.0526526811285,61.2845717171643,27.2842358984053,0,42.5081538106315,0,0,42.5081538106315
3,1,0,38.4881997667253,35.6692202008309,0,0,41.2360575329512,73.1458576413341,114.381915174285
2,1,53.4348247530783,78.4845230703182,15.416154274717,0,0,0,71.3809829256225,71.3809829256225
2,1,56.8363163918218,40.5578445130959,19.3002182710916,0,0,0,62.569518871687,62.569518871687
2,3,0,50.3703126805882,26.5229502286348,0,49.4869948388077,0,0,49.4869948388077
2,1,59.6193257782674,24.1801838769266,30.9231084017994,0,0,0,75.952558717423,75.952558717423
3,1,0,33.0295078799084,18.0422062054276,0,0,45.0315171526745,75.8313983466899,120.862915499364
2,3,0,101.665819525663,52.3960571719294,0,43.8180425902829,0,0,43.8180425902829
1,2,0,32.166215776557,80.2165559654064,72.1904331703726,0,0,0,72.1904331703726
3,1,0,19.6690900996327,14.4598670862615,0,0,44.6613939292729,65.0714874233374,109.73288135261
2,1,70.4576897415635,98.223786964957,25.6079032077434,0,0,0,65.8420163971947,65.8420163971947
2,3,62.9776049122397,69.9964187827833,77.1108367260466,0,40.6372477859259,0,0,40.6372477859259
3,2,0,69.0484157560353,41.6353355242375,0,0,46.6022467822768,0,46.6022467822768
2,3,56.1826758206739,33.8165490160239,79.2438919063578,0,45.9082303126343,0,0,45.9082303126343
3,1,15.9516411353329,67.8177554516082,35.3523038133028,0,0,41.66406074306,65.7493077459982,107.413368489058
3,1,0,74.6629859473477,39.9289120685261,0,0,47.8304212563671,66.9169529651475,114.747374221515
3,1,7.58013537318587,139.161653213932,33.5127987672461,0,0,49.8226894927211,75.2126429002434,125.035332392965
2,1,0,56.9218222467956,73.9620716836224,0,0,0,60.5053782080009,60.5053782080009
3,1,0,72.6983687248001,10.2021274063736,0,0,47.965870925691,62.8983949882994,110.86426591399
1,2,31.6663374797274,12.3694569990039,36.6022855602205,66.5714811950538,0,0,0,66.5714811950538
2,1,0,31.302859117277,12.3812917713076,0,0,0,75.7066856214704,75.7066856214704
2,1,0,97.688868656699,16.2629309948534,0,0,0,66.265315430347,66.265315430347
3,1,18.1405272896609,79.2567030662592,37.0404265998843,0,0,44.48726818664,66.6441538996782,111.131422086318
3,2,0,17.6848129456255,60.397329943857,0,0,43.7772880797274,0,43.7772880797274
1,2,0,16.7519371914475,76.042120249284,62.6430724883918,0,0,0,62.6430724883918
2,1,67.9558167721404,94.2425110339563,14.3896333341018,0,0,0,74.6447143466217,74.6447143466217
1,3,28.647920169501,34.1913465960863,61.8526069803124,72.4400203037856,48.6727931001224,0,0,121.112813403908
2,1,83.0321668279479,62.7198115287485,10.4616454570123,0,0,0,66.2618397961782,66.2618397961782
3,1,0,67.0031440986281,14.0125045459718,0,0,47.4004312767647,68.9119589067505,116.312390183515
3,2,0,76.7269010063181,61.6380526659019,0,0,42.7142008091323,0,42.7142008091323
3,1,25.6536347387276,25.6801737658679,78.1854894723663,0,0,45.6614683847874,65.6054940760327,111.26696246082
1,2,46.8543675164688,46.5028952790384,42.520165541339,75.3150875640089,0,0,0,75.3150875640089
1,2,35.2614136289968,16.2327789915779,39.3426057090983,65.6488958508675,0,0,0,65.6488958508675
2,1,54.8606921026849,52.1993124778491,70.1551456715832,0,0,0,68.6663621777681,68.6663621777681
1,2,42.2270323369064,11.4055710937828,28.3855770155787,67.8541237025758,0,0,0,67.8541237025758
2,3,82.1377973256864,23.2394771371037,103.685975723016,0,44.6875163493678,0,0,44.6875163493678
1,2,0,21.7828113213181,98.7927531297634,64.4528300649433,0,0,0,64.4528300649433
3,1,0,28.5166578181088,12.2622552793473,0,0,44.9054021504708,76.2930231143537,121.198425264825
2,1,69.1558739576629,27.2862701818891,27.9418308279457,0,0,0,63.5278615908628,63.5278615908628
2,1,53.2299667673762,41.4561118356473,12.8969567269087,0,0,0,68.8492041721337,68.8492041721337
2,1,59.777320214579,46.4157071231369,66.9797268476258,0,0,0,65.1360957344453,65.1360957344453
3,2,0,23.7916788645089,60.2752766093675,0,0,41.7203731043264,0,41.7203731043264
3,1,0,52.0298779707627,18.2078696135432,0,0,43.1802146392874,69.6198604126683,112.800075051956
3,2,0,20.2600003778934,58.4477122860465,0,0,48.6070070648566,0,48.6070070648566
1,3,56.1600438181655,19.4633668913025,98.9563658038035,70.0599226655187,47.7615569508635,0,0,117.821479616382
1,2,0,10.1484595984221,29.470252157189,73.8480010756916,0,0,0,73.8480010756916
1,2,0,21.0894370079041,51.0676850086514,67.3875734168064,0,0,0,67.3875734168064
2,1,60.2164010210283,25.1372161926702,34.7301951414886,0,0,0,78.3006483852377,78.3006483852377
1,2,0,12.1916816942394,23.7163669569418,67.4862127826162,0,0,0,67.4862127826162
2,3,56.1229972722067,40.4601918486878,69.349164663065,0,48.1058099400252,0,0,48.1058099400252
1,2,23.7383292475369,25.0899681813064,22.674805726856,72.7976676223833,0,0,0,72.7976676223833
3,1,0,26.8913814080532,93.9123751856267,0,0,48.1391998729669,61.1181773795846,109.257377252551
3,1,0,22.6383766904473,37.2009509234669,0,0,44.5397864701226,76.9134973848301,121.453283854953
3,1,22.4242632579131,43.628472497869,53.5642598171659,0,0,44.7387361270376,62.4752840837373,107.214020210775
2,3,0,34.2853552398429,59.6631653217559,0,41.227269822266,0,0,41.227269822266
2,3,64.3113004349777,43.4948639279667,41.8774562329054,0,49.2044616001658,0,0,49.2044616001658
1,3,0,33.1771619975791,16.5533671341836,74.6944547427362,41.5644370601512,0,0,116.258891802887
2,1,67.8285507381118,23.9156373729929,15.0720161206854,0,0,0,70.6650056227817,70.6650056227817
3,1,0,31.5367230027914,25.5170891425552,0,0,48.4338126634248,66.6789659367385,115.112778600163
2,1,0,23.623374812305,14.7870188199187,0,0,0,67.2691395881717,67.2691395881717
1,3,0,36.3097742750289,80.1472154638163,65.9237894525926,41.5485214930959,0,0,107.472310945688
1,2,0,10.8541695959866,116.476283338134,69.6520269021439,0,0,0,69.6520269021439
1,2,57.632163843125,18.8340501300991,50.8098063697171,71.1760727791801,0,0,0,71.1760727791801
3,1,0,90.094762217618,14.9018720745964,0,0,41.9686649087816,82.989145507552,124.957810416334
3,1,0,26.3696571812034,29.4329733951929,0,0,41.0836685658433,73.9206545127608,115.004323078604
3,1,0,22.8426052443683,20.9873305633664,0,0,43.4364053118043,76.5775615731745,120.013966884979
3,1,24.8836643853856,36.3719205930829,18.1785249523818,0,0,42.7853604382835,74.1054830104859,116.890843448769
3,2,20.2587168394943,35.2103285677731,58.907054074711,0,0,41.2195166642778,0,41.2195166642778
2,1,60.5624726666626,39.0543980058283,17.7583665493876,0,0,0,75.1174103199843,75.1174103199843
1,3,17.5852019004934,52.0572790518368,32.9887116327882,66.062119563293,44.3931699637324,0,0,110.455289527025
1,2,0,31.5007961719277,49.1062550167044,63.2145165455145,0,0,0,63.2145165455145
3,1,0,81.5519275482664,11.4039495587349,0,0,46.8000045884401,67.0837016996531,113.883706288093
2,1,80.8456323151608,24.4859839323908,17.8671136125922,0,0,0,75.1096724158201,75.1096724158201
3,1,14.8118712104694,33.1491146795452,52.88710091011,0,0,49.9730943911709,75.535087103932,125.508181495103
3,1,0,62.9407815052033,66.1404004659424,0,0,48.0680669820867,75.0052074414655,123.073274423552
1,3,0,92.8880849381082,22.8386267694778,75.2982167093383,43.3711480791681,0,0,118.669364788506
3,1,0,103.718468914355,11.0119104012847,0,0,47.9402779368684,78.8887501723836,126.829028109252
2,1,62.6824630592305,23.7177495658398,20.3639721032232,0,0,0,71.9470217936526,71.9470217936526
1,3,0,42.4758132933037,29.9749038927257,67.9128323932651,41.4274967531674,0,0,109.340329146432
3,1,0,15.4056327417493,17.042844761163,0,0,40.0756290880963,68.0772085236267,108.152837611723
2,1,57.0461944691415,25.8382901130244,16.9969434944407,0,0,0,77.7181342514307,77.7181342514307
3,1,0,16.1556889489293,15.3931334335357,0,0,42.0552423410118,75.0597420825114,117.114984423523
3,1,22.6235323037664,99.7384356656924,31.7992840650025,0,0,45.4133823281154,62.5021568953618,107.915539223477
3,1,0,81.940795179821,17.4248565267771,0,0,42.1856311289594,72.9124551873715,115.098086316331
3,1,13.288940163581,97.7807421203623,13.6379763390869,0,0,47.6626928104088,72.4092130036987,120.071905814107
2,1,64.7354525227981,73.9194556859262,68.5694432224999,0,0,0,72.1278795642341,72.1278795642341
2,1,65.6383151840128,57.2639773121539,36.4638856044951,0,0,0,66.9283106772026,66.9283106772026
1,2,29.5985372000339,49.805224573422,54.0301712869171,67.0944509016306,0,0,0,67.0944509016306
3,1,0,180.341007328572,32.1896721228006,0,0,46.5020122611895,75.0886323351273,121.590644596317
2,1,0,43.9148089556459,39.541086925376,0,0,0,73.2863714851591,73.2863714851591
3,2,0,95.5041653629313,42.953408070511,0,0,46.7846364690922,0,46.7846364690922
3,2,0,25.6998021900654,23.1006083497778,0,0,47.9692603321746,0,47.9692603321746
3,1,0,46.4081350697165,31.8339531301501,0,0,42.8379063797183,69.8487138838637,112.686620263582
2,1,0,30.8563762856647,51.5495015291457,0,0,0,63.859450904159,63.859450904159
3,1,0,23.0466507340107,25.1594142847544,0,0,48.5730546247214,73.9466900555986,122.51974468032
1,3,0,23.2940006349236,267.551714439966,73.3164914746424,47.3900161427446,0,0,120.706507617387
1,2,0,51.9419095946614,65.869628139657,82.0039269925201,0,0,0,82.0039269925201
3,1,24.536752896038,43.0313492177014,10.8779783733189,0,0,41.2110377987847,62.0685634796095,103.279601278394
2,1,61.4352612763689,77.2745306950934,17.5591053906828,0,0,0,70.0780015092388,70.0780015092388
2,3,0,93.6717513724606,24.2163031246047,0,49.3576422496699,0,0,49.3576422496699
2,1,76.4402646628557,31.1785338285423,16.5717793256044,0,0,0,74.7204326093732,74.7204326093732
2,1,80.6407680773746,28.9343194328567,66.857388965797,0,0,0,77.9236266932263,77.9236266932263
3,2,0,42.1361031383276,27.0010117953643,0,0,44.8173945117742,0,44.8173945117742
3,1,21.1418427641639,41.8794098682702,19.5988700166345,0,0,49.0048204711638,72.6799001387095,121.684720609873
2,1,0,23.9740927657112,22.417620960623,0,0,0,75.4908638482752,75.4908638482752
1,3,0,43.4021992274664,64.5681695250754,66.9076747237007,48.2379970396869,0,0,115.145671763388
3,1,0,32.1087966033645,54.9601303479044,0,0,47.1844910318032,66.6940700479736,113.878561079777
1,3,0,27.9322076985464,43.0158989833264,68.408337170003,47.2118760435842,0,0,115.620213213587
3,1,0,74.1890262316669,45.8355576833855,0,0,41.0363077232614,64.4571054396674,105.493413162929
3,1,0,116.349552492227,34.0282058148625,0,0,48.0227380967699,72.8120189906728,120.834757087443
3,1,0,45.132500080574,22.8903879650494,0,0,45.9583671460859,72.31926174695,118.277628893036
1,2,25.391361098501,13.7668826710433,78.8385724809892,71.7960132795906,0,0,0,71.7960132795906
3,1,22.6501475107203,15.7571932708897,79.8650620463205,0,0,41.9755028374493,68.4354912278548,110.410994065304
2,1,60.6671038985032,32.9172153025866,11.2845584657043,0,0,0,67.3453905420766,67.3453905420766
2,3,0,24.263985552825,102.607695380773,0,49.2165166581981,0,0,49.2165166581981
3,1,0,26.3860407657921,55.4003624220319,0,0,46.7277162196115,71.7998377603556,118.527553979967
1,2,0,107.218701182396,51.5602161246482,72.4285778604942,0,0,0,72.4285778604942
2,1,52.843712218268,87.8969545810859,17.0492078922689,0,0,0,71.4888322297581,71.4888322297581
2,1,0,72.3528982114918,10.9358523413539,0,0,0,66.4054236663872,66.4054236663872
3,1,0,129.965539567902,11.6282621771097,0,0,48.8144548516721,62.7673659969087,111.581820848581
2,1,53.7749023336113,163.122197940835,21.0272399801761,0,0,0,74.4115915085363,74.4115915085363
3,1,0,150.694231980278,20.8277736604214,0,0,47.6450220262632,68.4658850356799,116.110907061943
3,1,0,83.2679052617321,18.7854397203773,0,0,47.8019092069007,62.9564527464026,110.758361953303
1,2,0,34.2316340460422,27.6255536731333,66.6958902047708,0,0,0,66.6958902047708
3,2,0,40.0883289799094,28.0397156637771,0,0,43.2608895841986,0,43.2608895841986
1,3,0,19.2475763522089,25.3737076678009,67.3102711441359,44.8429345642217,0,0,112.153205708358
3,1,0,33.2062970035136,13.0921506602317,0,0,48.8709767838009,60.3761852581771,109.247162041978
3,1,8.27138828927555,38.3598360233009,25.2075907917273,0,0,44.1076788492501,73.8357294214898,117.94340827074
2,3,54.4241088618736,20.7706420682371,22.9171102065281,0,46.8946523801424,0,0,46.8946523801424
3,1,0,18.6583005630945,42.5866662465245,0,0,43.0263266363181,78.4383441501927,121.464670786511
3,1,0,16.7879718542099,24.6429344444516,0,0,41.6079748980701,69.7502758526684,111.358250750739
3,1,0,73.5144301470289,48.2883653772955,0,0,44.5356157142669,69.8209799973944,114.356595711661
3,1,0,58.9498523605948,46.8566984293942,0,0,43.8672152371146,75.4928143434065,119.360029580521
2,1,48.3810217753492,24.7233987696553,32.3975187717917,0,0,0,67.4071615232259,67.4071615232259
3,1,12.0997852768946,113.751084692649,44.8157744465356,0,0,40.0475471932441,66.298387160693,106.345934353937
3,2,21.7858522660581,52.1709996817594,23.8738631689921,0,0,43.3425129926763,0,43.3425129926763
2,3,0,23.7588415218879,32.1578687243164,0,40.0750120007433,0,0,40.0750120007433
3,1,0,50.9431992081885,16.5264325588942,0,0,48.5525886388496,73.5604532556041,122.113041894454
3,2,27.9327744164686,44.6772668121343,69.9781014036759,0,0,49.7068298025988,0,49.7068298025988
2,1,0,75.5712967340775,53.9534202574839,0,0,0,68.7874508207763,68.7874508207763
2,1,0,28.8664640806659,17.757699303329,0,0,0,60.3503637847382,60.3503637847382
3,1,0,254.364752159981,14.8950130639256,0,0,46.8737055012025,64.6627933679446,111.536498869147
3,1,0,24.1621650382876,13.6001820210367,0,0,46.7242280603386,66.6947656557485,113.418993716087
2,1,0,20.4391433019191,33.5475014700534,0,0,0,70.2779958706484,70.2779958706484
1,3,0,64.3456582327314,38.8450580090284,69.2615283216596,48.6880572722293,0,0,117.949585593889
3,1,0,26.5857335366309,24.2330816007199,0,0,44.791784544941,70.2397760149009,115.031560559842
3,1,0,42.4695162475109,17.5679408293217,0,0,43.7758564227261,69.5094264833184,113.285282906044
2,1,60.7031031742074,28.3921659179032,17.4528584672223,0,0,0,72.403383149875,72.403383149875
1,3,20.49251450343,28.1372470027747,36.56738403717,67.1800953898473,49.8920375457965,0,0,117.072132935644
2,1,66.5323768317153,124.925811630024,21.8983845971525,0,0,0,69.3761534276153,69.3761534276153
1,3,0,16.1662833206356,30.0896832160652,76.829603505222,47.6399765675887,0,0,124.469580072811
1,3,0,11.6877283010852,25.2166119404137,72.5980954805529,44.8960328451358,0,0,117.494128325689
3,1,0,181.170461988988,41.4601746923471,0,0,49.3356788577512,73.5081667298108,122.843845587562
3,1,0,51.2832981470309,13.7706516869366,0,0,42.7174339117482,71.6702188488047,114.387652760553
1,2,26.5984658493711,14.3289508577436,21.0921582113951,68.7270640417987,0,0,0,68.7270640417987
1,3,0,10.6342401771061,79.6615843366537,75.8504869543947,48.3993881498463,0,0,124.249875104241
3,1,0,68.2643457857852,11.6720236063521,0,0,47.3446739488281,77.134810340971,124.479484289799
3,1,0,34.2770421641888,17.8561757877469,0,0,44.2615663749166,74.7826580196605,119.044224394577
1,2,0,12.2348617296666,22.1608862199595,68.5884927147297,0,0,0,68.5884927147297
2,1,74.5790433670892,38.6529705720022,18.8428403910294,0,0,0,65.0392462191113,65.0392462191113
3,1,0,145.255338840916,11.704813009128,0,0,49.8658189922571,70.8405016783709,120.706320670628
2,1,45.9595248086436,27.0182639872655,26.8640197168895,0,0,0,74.3426564786181,74.3426564786181
3,1,0,154.380234098973,127.995254688694,0,0,44.0252113412134,74.2013458242802,118.226557165494
2,1,59.2744533958079,38.9742630440742,38.9913242666011,0,0,0,78.4062305799415,78.4062305799415
3,1,0,47.018831895378,32.5328084049452,0,0,48.3809779910371,76.7149518995843,125.095929890621
2,3,0,37.0720302686095,75.6438192691574,0,40.9478965261951,0,0,40.9478965261951
2,1,55.6049507954924,20.4746818310965,22.8766790125519,0,0,0,76.7682138564045,76.7682138564045
2,1,63.4502590242477,69.6628466968365,18.2355305571034,0,0,0,72.5349603130585,72.5349603130585
3,1,0,92.8365798038677,42.4442353072111,0,0,42.895940002054,66.930072535077,109.826012537131
2,1,64.2056910523155,27.4287787033245,33.8642435885015,0,0,0,72.611745140437,72.611745140437
1,2,32.4459257912833,13.3815745223136,70.8343085950918,75.5368782489531,0,0,0,75.5368782489531
1,3,12.8485579327745,11.158155842996,24.4215110875666,69.1052729603801,43.1611761031672,0,0,112.266449063547
1,3,46.0374289803658,11.4193587578692,25.9943953901529,66.4847100022687,41.0170842311345,0,0,107.501794233403
2,1,71.3996588661214,83.7320984778353,16.5085986908525,0,0,0,64.1308877830592,64.1308877830592
3,1,22.6341636730204,36.3359104360845,24.1557464509645,0,0,46.6010406427085,81.4892188094356,128.090259452144
2,1,55.0389836890861,37.4746811389923,18.7014144938439,0,0,0,74.0835415748597,74.0835415748597
1,3,0,59.2554782678313,22.5722307153046,65.0573029711692,40.962011248339,0,0,106.019314219508
2,1,58.1880924558454,106.988181428037,28.742818570787,0,0,0,73.0195441021938,73.0195441021938
3,1,20.8452095824016,59.4316475076561,11.608808785677,0,0,49.0790211502463,67.0039527632663,116.082973913513
2,1,58.5984727031226,40.8862726377759,25.8455499456096,0,0,0,63.55982158891,63.55982158891
2,1,82.2884931223147,51.9266168240852,15.0391770102663,0,0,0,60.9031143323458,60.9031143323458
1,3,0,29.3589821263196,15.2975128873795,66.8978386012827,48.9684621500783,0,0,115.866300751361
2,1,0,64.7462278765566,64.4129996349044,0,0,0,67.0206501581153,67.0206501581153
3,1,32.1699826297742,52.8522828949575,12.1602428082505,0,0,44.9551502172835,72.6095601366954,117.564710353979
3,1,12.6015757177418,24.3560350127518,10.2315123659797,0,0,45.0546287326142,66.0871729412751,111.141801673889
1,3,0,23.087294138968,57.3895058391576,71.0403332809162,47.7566598122939,0,0,118.79699309321
2,1,0,26.4573346776888,10.9975943341851,0,0,0,70.3680018701532,70.3680018701532
1,2,13.5486222174058,29.2428625180366,38.1372709898278,63.8701874878412,0,0,0,63.8701874878412
3,1,0,17.0059985078983,11.443231819391,0,0,43.6287545901723,71.0453377690379,114.67409235921
2,3,62.3761888857578,28.325796443969,65.1687112142656,0,48.2191962609068,0,0,48.2191962609068
2,3,41.2990260698248,68.6080629167087,71.0582286267962,0,45.8593546063639,0,0,45.8593546063639
2,1,52.2430216602508,41.4974030094657,18.2134349551052,0,0,0,70.9434818712459,70.9434818712459
3,1,0,32.875908613205,30.8014700788285,0,0,45.3017989709042,67.623388521705,112.925187492609
1,3,0,25.1349781284466,18.4666776843369,70.4305222508223,45.2160391910002,0,0,115.646561441822
3,1,0,31.795184854418,25.9554605922642,0,0,46.5640692366287,63.1054701336044,109.669539370233
3,1,0,27.6974522694945,18.4208452980965,0,0,40.2905605291016,68.4966912105881,108.78725173969
1,3,0,38.5614940507298,117.860519359435,66.9927194179084,45.7429713639431,0,0,112.735690781851
2,1,60.3856604472647,38.3587627811357,10.8845507990283,0,0,0,73.2634415452977,73.2634415452977
3,1,0,26.278686504811,11.8326738522708,0,0,43.5769662936218,66.9629378669597,110.539904160582
1,2,0,25.2851743506589,22.6719961548224,77.4074060921216,0,0,0,77.4074060921216
3,1,0,89.1888931360016,21.9254770129919,0,0,45.1869074301794,70.5306861072761,115.717593537455
2,1,65.1859386772546,61.5845865464274,45.084191008488,0,0,0,71.0261473501531,71.0261473501531
3,1,17.9795526670978,131.789408915474,43.2693255675917,0,0,46.0639077355154,65.0555972214305,111.119504956946
3,1,19.4469607867876,18.8779092207551,34.0024347036126,0,0,48.2159818173386,76.5158337732305,124.731815590569
3,1,24.1633898476044,19.124861266464,82.197488104003,0,0,49.3706538970582,73.7107536585636,123.081407555622
3,1,20.97153652125,146.565697782471,14.0982935298234,0,0,46.402491426561,73.0210619951888,119.42355342175
2,1,59.9411322355491,33.1533777269014,24.7162516406717,0,0,0,70.5497128171954,70.5497128171954
3,1,0,56.4002063481097,17.0072294678539,0,0,40.6032209214754,70.8509133485251,111.454134270001
1,3,0,37.4895333862844,138.926051252319,62.9662445693462,46.0352765629068,0,0,109.001521132253
2,3,76.2412325131045,25.0175886292774,21.1370296093296,0,40.1299291173927,0,0,40.1299291173927
3,1,0,49.2422174809022,18.6724234186113,0,0,45.6008813017979,74.7756061387326,120.376487440531
2,3,64.3090330643029,46.4940826675359,16.770953378654,0,43.9240955212153,0,0,43.9240955212153
1,3,0,31.1954404219034,30.3513734228909,81.4314941582467,46.4730120124295,0,0,127.904506170676
1,3,0,13.8850272786196,37.7320957370102,73.7375014378859,44.0867064450867,0,0,117.824207882973
3,2,0,122.511114845599,38.235206194222,0,0,44.4003253174014,0,44.4003253174014
1,3,0,13.1363517232239,59.2517705617433,69.410998265933,47.1418541274033,0,0,116.552852393336
3,1,21.1002538744297,18.9479022100568,41.8366306115549,0,0,43.6082492745481,62.7444853502945,106.352734624843
2,1,71.17626895514,82.1354370725281,66.2822266165422,0,0,0,62.1209835001685,62.1209835001685
2,3,64.5069985679325,42.7391839201067,16.5694319456816,0,41.5770092699677,0,0,41.5770092699677
3,1,0,20.3642039704136,15.3801255486906,0,0,40.2641867659986,65.7268609084916,105.99104767449
1,2,26.9825008516538,13.0744431899745,41.9832534863366,71.4031325754996,0,0,0,71.4031325754996
3,2,0,26.9421662985641,26.6786894116932,0,0,41.4159619552083,0,41.4159619552083
1,2,0,23.458067169413,33.9725838182494,63.5444656933729,0,0,0,63.5444656933729
3,1,0,50.4771818754407,11.8814678088022,0,0,42.013490491081,69.6276961913249,111.641186682406
2,1,57.3426765598543,37.83216312062,23.8004476204515,0,0,0,71.12173118262,71.12173118262
2,1,0,27.4899869645014,23.4120870940387,0,0,0,71.470440213047,71.470440213047
2,3,77.9080697913662,22.1649309108034,36.1311890557408,0,48.1888347235508,0,0,48.1888347235508
1,3,0,19.2517240383034,21.4594520688838,58.9939155755243,48.492727719713,0,0,107.486643295237
3,1,0,72.7100294561066,49.26552247088,0,0,42.5561235425994,66.7139007307939,109.270024273393
2,1,51.1100496085551,42.8515863882981,18.1985504651347,0,0,0,77.8720728191893,77.8720728191893
3,2,0,52.8600726259832,95.0760896279853,0,0,46.0770537867211,0,46.0770537867211
2,3,44.5198305377662,54.7615074830259,109.398320386733,0,43.1646172283217,0,0,43.1646172283217
1,2,0,26.9245004645529,25.4246377013624,66.8000331655657,0,0,0,66.8000331655657
2,1,38.3218562080642,20.374290732026,62.1289591838546,0,0,0,72.0997695012614,72.0997695012614
3,2,14.1590902763997,98.7824871426489,85.2365617005435,0,0,46.904112782795,0,46.904112782795
2,1,59.7305213722972,63.905133732868,15.6092466982054,0,0,0,68.3417777039748,68.3417777039748
2,1,35.6239990329551,20.5740185035393,14.3551418127759,0,0,0,73.5140524527188,73.5140524527188
3,2,0,22.7228111835644,40.6613057665527,0,0,40.4428581544198,0,40.4428581544198
2,1,61.9770685628035,31.291636293754,51.0903472064023,0,0,0,80.0221579239128,80.0221579239128
3,1,0,41.9162691384554,11.5898399617062,0,0,47.9974330356345,72.3030617682386,120.300494803873
3,1,0,81.9065704163084,19.2751625263178,0,0,48.3702610363252,69.5577112377131,117.927972274038
3,1,0,61.8691231843496,15.4106322645792,0,0,43.106409132015,74.5499817425212,117.656390874536
3,1,0,76.7484593527168,75.4513692822228,0,0,43.5971974069253,73.0150058032386,116.612203210164
2,1,0,28.7020433855506,32.6041765860138,0,0,0,65.7884462221197,65.7884462221197
2,1,41.3068922703571,21.327532348223,19.8090561851859,0,0,0,75.3285821736825,75.3285821736825
3,1,0,86.4724498208532,25.278440824801,0,0,47.7738233027048,77.3715857124589,125.145409015164
3,1,0,63.9576858637815,10.7660855725408,0,0,44.6179028181359,71.6865315429036,116.304434361039
1,3,28.5545096699985,32.0440350464525,20.2809450857255,67.7672115609062,45.5170935881324,0,0,113.284305149039
2,3,0,25.6374437455088,75.4048753825253,0,43.8683186424896,0,0,43.8683186424896
1,3,49.0452817650797,35.6972453921082,23.4471366368234,67.3539203935535,46.9315255340189,0,0,114.285445927572
3,1,9.93680714603915,61.8023855594878,17.37364012748,0,0,40.9109296626411,70.3791081120143,111.290037774655
2,1,0,59.190493634573,41.1382425187116,0,0,0,67.815596818489,67.815596818489
3,1,0,26.0902679897845,27.6862745078895,0,0,46.3054876285605,71.3520394884544,117.657527117015
